UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
HUBKGX-1000129-A-E-N-9,HUBKGX,A-E-N,9,0,51.53024,-0.12354,A-E-N
HUBKGX-1000129-B-E/P-12,HUBKGX,B-E/P,12,0,51.53008,-0.1241,B-E/P
HUBKGX-1000129-Bus-20,HUBKGX,Bus,20,0,51.53066,-0.12244,Bus
HUBKGX-1000129-CirEB-1,HUBKGX,CirEB,1,-2,51.52998,-0.12404,CirEB
HUBKGX-1000129-CirWB-31,HUBKGX,CirWB,31,-2,51.52988,-0.1239,CirWB
HUBKGX-1000129-C-STP-16,HUBKGX,C-STP,16,0,51.5302,-0.1245,C-STP
HUBKGX-1000129-D-STP-17,HUBKGX,D-STP,17,0,51.53012,-0.12486,D-STP
HUBKGX-1000129-E-PAN-13,HUBKGX,E-PAN,13,0,51.53071,-0.1244,E-PAN
HUBKGX-1000129-F-KIX-14,HUBKGX,F-KIX,14,0,51.53092,-0.12427,F-KIX
HUBKGX-1000129-G-KIX-15,HUBKGX,G-KIX,15,0,51.53049,-0.12376,G-KIX
HUBKGX-1000129-H-STP-21,HUBKGX,H-STP,21,0,51.53213,-0.12615,H-STP
HUBKGX-1000129-I-E/B-25,HUBKGX,I-E/B,25,0,51.53006,-0.12364,I-E/B
HUBKGX-1000129-I-E/C-3,HUBKGX,I-E/C,3,0,51.53015,-0.12343,I-E/C
HUBKGX-1000129-J-PAS-29,HUBKGX,J-PAS,29,0,51.53315,-0.12485,J-PAS
HUBKGX-1000129-KC911-10,HUBKGX,KC911,10,0,51.53212,-0.12474,KC911
HUBKGX-1000129-KCF-4,HUBKGX,KCF,4,0,51.5302,-0.12385,KCF
HUBKGX-1000129-MET-24,HUBKGX,MET,24,0,51.53066,-0.12319,MET
HUBKGX-1000129-NNL-28,HUBKGX,NNL,28,-2,51.53037,-0.1227,NNL
HUBKGX-1000129-NorNB-19,HUBKGX,NorNB,19,-5,51.53077,-0.12156,NorNB
HUBKGX-1000129-NorSB-26,HUBKGX,NorSB,26,-5,51.53084,-0.12188,NorSB
HUBKGX-1000129-NPE-7,HUBKGX,NPE,7,-2,51.53069,-0.12306,NPE
HUBKGX-1000129-NPN-6,HUBKGX,NPN,6,-2,51.53036,-0.12264,NPN
HUBKGX-1000129-NTH-11,HUBKGX,NTH,11,-1,51.53083,-0.12398,NTH
HUBKGX-1000129-PentE-27,HUBKGX,PentE,27,0,51.53091,-0.12036,PentE
HUBKGX-1000129-PicEB-18,HUBKGX,PicEB,18,-3,51.53108,-0.12331,PicEB
HUBKGX-1000129-PicWB-8,HUBKGX,PicWB,8,-3,51.53096,-0.12299,PicWB
HUBKGX-1000129-TTH-5,HUBKGX,TTH,5,-1,51.53041,-0.12411,TTH
HUBKGX-1000129-VicI-30,HUBKGX,VicI,30,-1,51.53076,-0.1214,VicI
HUBKGX-1000129-VicNB-22,HUBKGX,VicNB,22,-3,51.53083,-0.12214,VicNB
HUBKGX-1000129-VicSB-23,HUBKGX,VicSB,23,-3,51.53095,-0.12227,VicSB
HUBKGX-1000129-WTH-2,HUBKGX,WTH,2,-1,51.53029,-0.12386,WTH
HUBKGX-1001171-EntrE-1,HUBKGX,EntrE,1,0,51.53087,-0.12249,EntrE
HUBKGX-1001171-EntrN-4,HUBKGX,EntrN,4,0,51.53215,-0.12453,EntrN
HUBKGX-1001171-EntrS-3,HUBKGX,EntrS,3,0,51.53072,-0.12302,EntrS
HUBKGX-1001171-EntrW-5,HUBKGX,EntrW,5,0,51.53092,-0.12474,EntrW
HUBKGX-1001171-RPL-2,HUBKGX,RPL,2,0,51.53158,-0.12324,RPL
HUBKGX-1001276-BCQ-9,HUBKGX,BCQ,9,0,51.53063,-0.12553,BCQ
HUBKGX-1001276-Bus-1,HUBKGX,Bus,1,0,51.53039,-0.12677,Bus
HUBKGX-1001276-Conc-13,HUBKGX,Conc,13,0,51.53201,-0.12661,Conc
HUBKGX-1001276-Mezz-12,HUBKGX,Mezz,12,-1,51.53223,-0.12733,Mezz
HUBKGX-1001276-RPL-2,HUBKGX,RPL,2,1,51.53213,-0.12704,RPL
HUBKGX-1001276-RPL-D-8,HUBKGX,RPL-D,8,1,51.53231,-0.1264,RPL-D
HUBKGX-1001276-RPL-E-7,HUBKGX,RPL-E,7,1,51.53227,-0.12656,RPL-E
HUBKGX-1001276-RPLLN-11,HUBKGX,RPLLN,11,-2,51.53243,-0.12774,RPLLN
HUBKGX-1001276-RPLLS-6,HUBKGX,RPLLS,6,-2,51.53246,-0.1276,RPLLS
HUBKGX-1001276-SPN-4,HUBKGX,SPN,4,0,51.53225,-0.12575,SPN
HUBKGX-1001276-SPS-3,HUBKGX,SPS,3,0,51.53123,-0.1251,SPS
HUBKGX-1001276-SPU-10,HUBKGX,SPU,10,0,51.53054,-0.1261,SPU
HUBKGX-1001276-SPW-5,HUBKGX,SPW,5,0,51.53178,-0.12742,SPW
HUBKNL-1000122-BRDGE-9,HUBKNL,BRDGE,9,-1,51.53031,-0.22511,BRDGE
HUBKNL-1000122-Bus-1,HUBKNL,Bus,1,0,51.53017,-0.2248,Bus
HUBKNL-1000122-COLLE-2,HUBKNL,COLLE,2,0,51.53017,-0.2248,COLLE
HUBKNL-1000122-MET-6,HUBKNL,MET,6,0,51.53054,-0.22502,MET
HUBKNL-1000122-RLY-4,HUBKNL,RLY,4,0,51.53017,-0.2248,RLY
HUBKNL-1000122-RPL E-5,HUBKNL,RPL E,5,-2,51.53064,-0.22467,RPL E
HUBKNL-1000122-RPL W-8,HUBKNL,RPL W,8,-2,51.53052,-0.22489,RPL W
HUBKNL-1000122-UEB-3,HUBKNL,UEB,3,-2,51.53063,-0.22481,UEB
HUBKNL-1000122-UWB-7,HUBKNL,UWB,7,-2,51.53052,-0.22489,UWB
HUBKNT-1000124-Bus-1,HUBKNT,Bus,1,0,51.5815,-0.31803,Bus
HUBKNT-1000124-KENTO-2,HUBKNT,KENTO,2,0,51.58202,-0.31707,KENTO
HUBKNT-1000124-MET-6,HUBKNT,MET,6,0,51.58175,-0.31691,MET
HUBKNT-1000124-RLY-4,HUBKNT,RLY,4,0,51.58189,-0.31689,RLY
HUBKNT-1000124-RPL N-5,HUBKNT,RPL N,5,-1,51.58162,-0.31683,RPL N
HUBKNT-1000124-RPL S-8,HUBKNT,RPL S,8,-1,51.58166,-0.31676,RPL S
HUBKNT-1000124-UNB-3,HUBKNT,UNB,3,-1,51.58156,-0.31672,UNB
HUBKNT-1000124-USB-7,HUBKNT,USB,7,-1,51.58165,-0.31674,USB
HUBKPA-1000170-Bus-7,HUBKPA,Bus,7,0,51.496,-0.20799,Bus
HUBKPA-1000170-MET-9,HUBKPA,MET,9,0,51.49762,-0.21001,MET
HUBKPA-1000170-OLYMP-1,HUBKPA,OLYMP,1,0,51.49776,-0.2105,OLYMP
HUBKPA-1000170-RLY-6,HUBKPA,RLY,6,1,51.49773,-0.20997,RLY
HUBKPA-1000170-RPL N-5,HUBKPA,RPL N,5,0,51.49788,-0.21029,RPL N
HUBKPA-1000170-RPL S-10,HUBKPA,RPL S,10,0,51.49796,-0.21017,RPL S
HUBKPA-1000170-RUSSE-2,HUBKPA,RUSSE,2,0,51.4982,-0.2095,RUSSE
HUBKPA-1000170-UNDER-3,HUBKPA,UNDER,3,0,51.49757,-0.20993,UNDER
HUBKTN-1000123-Bus-1,HUBKTN,Bus,1,0,51.55094,-0.14082,Bus
HUBKTN-1000123-EntA-4,HUBKTN,EntA,4,0,51.55052,-0.14074,EntA
HUBKTN-1000123-EntF-11,HUBKTN,EntF,11,0,51.55019,-0.14007,EntF
HUBKTN-1000123-EntK-12,HUBKTN,EntK,12,0,51.55072,-0.14073,EntK
HUBKTN-1000123-FBdg-9,HUBKTN,FBdg,9,1,51.55066,-0.14008,FBdg
HUBKTN-1000123-MET-10,HUBKTN,MET,10,0,51.55031,-0.14073,MET
HUBKTN-1000123-NorNB-2,HUBKTN,NorNB,2,-2,51.55038,-0.14089,NorNB
HUBKTN-1000123-NorSB-3,HUBKTN,NorSB,3,-3,51.5503,-0.14091,NorSB
HUBKTN-1000123-RLY-5,HUBKTN,RLY,5,0,51.55049,-0.14044,RLY
HUBKTN-1000123-RPL1-6,HUBKTN,RPL1,6,-1,51.55062,-0.13965,RPL1
HUBKTN-1000123-RPL2-7,HUBKTN,RPL2,7,-1,51.55054,-0.13983,RPL2
HUBKTN-1000123-RPL3-8,HUBKTN,RPL3,8,-1,51.55044,-0.13996,RPL3
HUBKWG-1000125-Bus-1,HUBKWG,Bus,1,0,51.47741,-0.28684,Bus
HUBKWG-1000125-MET-9,HUBKWG,MET,9,0,51.47706,-0.28524,MET
HUBKWG-1000125-NORTH-4,HUBKWG,NORTH,4,0,51.47701,-0.28481,NORTH
HUBKWG-1000125-RLY-5,HUBKWG,RLY,5,0,51.47706,-0.28505,RLY
HUBKWG-1000125-RPL-N-8,HUBKWG,RPL-N,8,0,51.47687,-0.28513,RPL-N
HUBKWG-1000125-RPL-S-10,HUBKWG,RPL-S,10,0,51.47685,-0.28505,RPL-S
HUBKWG-1000125-STATI-3,HUBKWG,STATI,3,0,51.47712,-0.28563,STATI
HUBKWG-1000125-Subwy-6,HUBKWG,Subwy,6,-1,51.47705,-0.28511,Subwy
HUBKWG-1000125-UndEB-2,HUBKWG,UndEB,2,0,51.47733,-0.28502,UndEB
HUBKWG-1000125-UndWB-7,HUBKWG,UndWB,7,0,51.47728,-0.2848,UndWB
HUBLBG-1000139-A-DUK-6,HUBLBG,A-DUK,6,0,51.50573,-0.0866,A-DUK
HUBLBG-1000139-BookJ-3,HUBLBG,BookJ,3,0,51.50586,-0.08815,BookJ
HUBLBG-1000139-BookN-8,HUBLBG,BookN,8,-1,51.50575,-0.08706,BookN
HUBLBG-1000139-BOROU-4,HUBLBG,BOROU,4,0,51.50599,-0.08824,BOROU
HUBLBG-1000139-BUS S-7,HUBLBG,BUS S,7,0,51.50525,-0.08686,BUS S
HUBLBG-1000139-Bus-1,HUBLBG,Bus,1,0,51.50557,-0.08715,Bus
HUBLBG-1000139-D-RAI-5,HUBLBG,D-RAI,5,0,51.50546,-0.08854,D-RAI
HUBLBG-1000139-DSB-15,HUBLBG,DSB,15,0,51.50589,-0.08714,DSB
HUBLBG-1000139-EntR-13,HUBLBG,EntR,13,0,51.50533,-0.08689,EntR
HUBLBG-1000139-JubEB-2,HUBLBG,JubEB,2,-4,51.5051,-0.08828,JubEB
HUBLBG-1000139-JubWB-27,HUBLBG,JubWB,27,-4,51.50502,-0.08954,JubWB
HUBLBG-1000139-MET-14,HUBLBG,MET,14,0,51.50572,-0.08887,MET
HUBLBG-1000139-NorNB-9,HUBLBG,NorNB,9,-3,51.5055,-0.08901,NorNB
HUBLBG-1000139-NorSB-28,HUBLBG,NorSB,28,-3,51.50556,-0.08891,NorSB
HUBLBG-1000139-Passa-10,HUBLBG,Passa,10,-2,51.50577,-0.08648,Passa
HUBLBG-1000139-RLY-16,HUBLBG,RLY,16,0,51.50507,-0.08615,RLY
HUBLBG-1000139-RPL 1-20,HUBLBG,RPL 1,20,1,51.5054,-0.08685,RPL 1
HUBLBG-1000139-RPL10-24,HUBLBG,RPL10,24,1,51.5054,-0.08685,RPL10
HUBLBG-1000139-RPL-12,HUBLBG,RPL,12,1,51.50513,-0.08544,RPL
HUBLBG-1000139-RPL13-25,HUBLBG,RPL13,25,1,51.5054,-0.08685,RPL13
HUBLBG-1000139-RPL15-26,HUBLBG,RPL15,26,1,51.5054,-0.08685,RPL15
HUBLBG-1000139-RPL23-21,HUBLBG,RPL23,21,1,51.5054,-0.08685,RPL23
HUBLBG-1000139-RPL45-22,HUBLBG,RPL45,22,1,51.5054,-0.08685,RPL45
HUBLBG-1000139-RPL89-23,HUBLBG,RPL89,23,1,51.5054,-0.08685,RPL89
HUBLBG-1000139-RPL-T-11,HUBLBG,RPL-T,11,1,51.50457,-0.08585,RPL-T
HUBLBG-1000139-SStTh-17,HUBLBG,SStTh,17,0,51.50456,-0.0866,SStTh
HUBLBG-1000139-SStTo-19,HUBLBG,SStTo,19,0,51.50554,-0.08567,SStTo
HUBLBG-1000139-UpFlr-18,HUBLBG,UpFlr,18,1,51.50481,-0.0864,UpFlr
HUBLCY-1002000-AIRPO-2,HUBLCY,AIRPO,2,1,51.50329,0.0498,AIRPO
HUBLCY-1002000-Bus-6,HUBLCY,Bus,6,0,51.50291,0.05072,Bus
HUBLCY-1002000-DLREB-1,HUBLCY,DLREB,1,1,51.50354,0.04867,DLREB
HUBLCY-1002000-DLRWB-7,HUBLCY,DLRWB,7,1,51.50346,0.0487,DLRWB
HUBLCY-1002000-DRERD-5,HUBLCY,DRERD,5,0,51.50322,0.04879,DRERD
HUBLCY-1002000-HARTM-3,HUBLCY,HARTM,3,0,51.50326,0.04904,HARTM
HUBLCY-1002000-LCY1-4,HUBLCY,LCY1,4,0,51.50335,0.05006,LCY1
HUBLEW-1001177-Bus-1,HUBLEW,Bus,1,0,51.46454,-0.01261,Bus
HUBLEW-1001177-Bus-6,HUBLEW,Bus,6,0,51.46454,-0.01261,Bus
HUBLEW-1001177-DLR5-2,HUBLEW,DLR5,2,-1,51.46486,-0.01282,DLR5
HUBLEW-1001177-DLR6-7,HUBLEW,DLR6,7,-1,51.46484,-0.01295,DLR6
HUBLEW-1001177-DLRB-5,HUBLEW,DLRB,5,0,51.46458,-0.01283,DLRB
HUBLEW-1001177-LOAMP-4,HUBLEW,LOAMP,4,0,51.46459,-0.01281,LOAMP
HUBLEW-1001177-RAILI-3,HUBLEW,RAILI,3,0,51.46539,-0.01361,RAILI
HUBLHS-1001180-BRANC-8,HUBLHS,BRANC,8,0,51.5123,-0.03922,BRANC
HUBLHS-1001180-Bus-1,HUBLHS,Bus,1,0,51.51266,-0.04007,Bus
HUBLHS-1001180-BUTCH-2,HUBLHS,BUTCH,2,0,51.51222,-0.04157,BUTCH
HUBLHS-1001180-DLRE-7,HUBLHS,DLRE,7,1,51.51238,-0.03958,DLRE
HUBLHS-1001180-DLRW-3,HUBLHS,DLRW,3,1,51.51233,-0.03958,DLRW
HUBLHS-1001180-RLY-5,HUBLHS,RLY,5,0,51.51266,-0.0396,RLY
HUBLHS-1001180-RPLE-6,HUBLHS,RPLE,6,1,51.51266,-0.0396,RPLE
HUBLHS-1001180-RPLW-4,HUBLHS,RPLW,4,1,51.51266,-0.0396,RPLW
HUBLST-1000138-A-OLD-6,HUBLST,A-OLD,6,0,51.51741,-0.08291,A-OLD
HUBLST-1000138-BISH-16,HUBLST,BISH,16,0,51.51872,-0.07951,BISH
HUBLST-1000138-BookH-1,HUBLST,BookH,1,-1,51.51731,-0.08259,BookH
HUBLST-1000138-Bus-10,HUBLST,Bus,10,0,51.51807,-0.08312,Bus
HUBLST-1000138-BusEF-12,HUBLST,BusEF,12,0,51.51763,-0.08043,BusEF
HUBLST-1000138-BusKL-13,HUBLST,BusKL,13,0,51.51764,-0.08009,BusKL
HUBLST-1000138-BusXZ-14,HUBLST,BusXZ,14,0,51.5176,-0.08386,BusXZ
HUBLST-1000138-CenEB-2,HUBLST,CenEB,2,-3,51.51811,-0.08262,CenEB
HUBLST-1000138-CenWB-3,HUBLST,CenWB,3,-3,51.51808,-0.0825,CenWB
HUBLST-1000138-CLB-18,HUBLST,CLB,18,-1,51.51795,-0.08206,CLB
HUBLST-1000138-D-CEN-9,HUBLST,D-CEN,9,0,51.5178,-0.08156,D-CEN
HUBLST-1000138-EL EB-19,HUBLST,EL EB,19,-6,51.51838,-0.08109,EL EB
HUBLST-1000138-EL WB-23,HUBLST,EL WB,23,-6,51.51772,-0.08204,EL WB
HUBLST-1000138-ELBH-21,HUBLST,ELBH,21,-1,51.51763,-0.0819,ELBH
HUBLST-1000138-ELM-22,HUBLST,ELM,22,-5,51.51763,-0.0819,ELM
HUBLST-1000138-E-L-S-7,HUBLST,E-L-S,7,0,51.51711,-0.08164,E-L-S
HUBLST-1000138-G-ARC-8,HUBLST,G-ARC,8,0,51.51714,-0.08276,G-ARC
HUBLST-1000138-HamEB-4,HUBLST,HamEB,4,-2,51.51722,-0.08251,HamEB
HUBLST-1000138-HamWB-5,HUBLST,HamWB,5,-2,51.51718,-0.08257,HamWB
HUBLST-1000138-H-EL-20,HUBLST,H-EL,20,0,51.51714,-0.08276,H-EL
HUBLST-1000138-MET-17,HUBLST,MET,17,0,51.51737,-0.08318,MET
HUBLST-1000138-RLY-15,HUBLST,RLY,15,0,51.51799,-0.08143,RLY
HUBLST-1000138-RLY-24,HUBLST,RLY,24,0,51.51772,-0.08204,RLY
HUBLST-1000138-RPL-11,HUBLST,RPL,11,0,51.51838,-0.08109,RPL
HUBMJT-1001194-Bus-1,HUBMJT,Bus,1,0,51.39403,-0.15896,Bus
HUBMJT-1001194-Entr-4,HUBMJT,Entr,4,0,51.39274,-0.15812,Entr
HUBMJT-1001194-EntrR-6,HUBMJT,EntrR,6,0,51.39325,-0.15802,EntrR
HUBMJT-1001194-RLY-7,HUBMJT,RLY,7,0,51.39295,-0.15776,RLY
HUBMJT-1001194-RPL-E-5,HUBMJT,RPL-E,5,0,51.39302,-0.1578,RPL-E
HUBMJT-1001194-RPL-W-3,HUBMJT,RPL-W,3,0,51.39296,-0.15786,RPL-W
HUBMJT-1001194-Tram-2,HUBMJT,Tram,2,0,51.3928,-0.15769,Tram
HUBMYB-1000145-A-BRC-4,HUBMYB,A-BRC,4,0,51.52232,-0.16316,A-BRC
HUBMYB-1000145-BakNB-2,HUBMYB,BakNB,2,-2,51.52225,-0.1635,BakNB
HUBMYB-1000145-BakSB-3,HUBMYB,BakSB,3,-2,51.52229,-0.1634,BakSB
HUBMYB-1000145-BookH-5,HUBMYB,BookH,5,0,51.52232,-0.16316,BookH
HUBMYB-1000145-Bus-1,HUBMYB,Bus,1,0,51.52233,-0.16266,Bus
HUBMYB-1000145-BUSS-7,HUBMYB,BUSS,7,0,51.52139,-0.1618,BUSS
HUBMYB-1000145-Conc-8,HUBMYB,Conc,8,-1,51.52227,-0.16278,Conc
HUBMYB-1000145-MET-9,HUBMYB,MET,9,0,51.52232,-0.16321,MET
HUBMYB-1000145-RPL-6,HUBMYB,RPL,6,0,51.52313,-0.16296,RPL
HUBNWB-1000163-Bus-1,HUBNWB,Bus,1,0,51.56257,-0.30582,Bus
HUBNWB-1000163-EAST-2,HUBNWB,EAST,2,0,51.56283,-0.30399,EAST
HUBNWB-1000163-MET-6,HUBNWB,MET,6,0,51.56255,-0.304,MET
HUBNWB-1000163-RLY-4,HUBNWB,RLY,4,1,51.56283,-0.30399,RLY
HUBNWB-1000163-RPL N-5,HUBNWB,RPL N,5,-1,51.56249,-0.30397,RPL N
HUBNWB-1000163-RPL S-8,HUBNWB,RPL S,8,-1,51.5625,-0.30389,RPL S
HUBNWB-1000163-UNB-3,HUBNWB,UNB,3,-1,51.5623,-0.30387,UNB
HUBNWB-1000163-USB-7,HUBNWB,USB,7,-1,51.56237,-0.30381,USB
HUBNWD-1001216-BusE-4,HUBNWD,BusE,4,0,51.39863,-0.07512,BusE
HUBNWD-1001216-busp-5,HUBNWD,busp,5,0,51.39811,-0.07239,busp
HUBNWD-1001216-BusT-1,HUBNWD,BusT,1,0,51.39761,-0.07403,BusT
HUBNWD-1001216-Clif-3,HUBNWD,Clif,3,0,51.39725,-0.07416,Clif
HUBNWD-1001216-RLY-9,HUBNWD,RLY,9,-1,51.3976,-0.07456,RLY
HUBNWD-1001216-RPLNF-7,HUBNWD,RPLNF,7,0,51.39737,-0.07467,RPLNF
HUBNWD-1001216-RPLNS-8,HUBNWD,RPLNS,8,0,51.3974,-0.07482,RPLNS
HUBNWD-1001216-RPLSF-2,HUBNWD,RPLSF,2,0,51.39734,-0.07455,RPLSF
HUBNWD-1001216-RPLSS-10,HUBNWD,RPLSS,10,0,51.39731,-0.07443,RPLSS
HUBNWD-1001216-Stn-6,HUBNWD,Stn,6,0,51.39743,-0.07513,Stn
HUBNWD-1001216-Sub-70,HUBNWD,Sub,70,-1,51.39713,-0.0747,Sub
HUBNWX-1000155-AMERS-2,HUBNWX,AMERS,2,0,51.47651,-0.03219,AMERS
HUBNWX-1000155-Bus-1,HUBNWX,Bus,1,0,51.47577,-0.03163,Bus
HUBNWX-1000155-RLY-4,HUBNWX,RLY,4,0,51.4765,-0.03235,RLY
HUBNWX-1000155-RPL L-3,HUBNWX,RPL L,3,0,51.47684,-0.03305,RPL L
HUBNWX-1000155-RPL N-5,HUBNWX,RPL N,5,0,51.47647,-0.03295,RPL N
HUBNWX-1000155-RPL S-7,HUBNWX,RPL S,7,0,51.47651,-0.03279,RPL S
HUBNWX-1000155-Subwa-6,HUBNWX,Subwa,6,-1,51.47668,-0.03303,Subwa
HUBNXG-1000156-Bus-1,HUBNXG,Bus,1,0,51.47499,-0.04028,Bus
HUBNXG-1000156-BusN-6,HUBNXG,BusN,6,0,51.47423,-0.0411,BusN
HUBNXG-1000156-NEW C-2,HUBNXG,NEW C,2,0,51.47509,-0.04041,NEW C
HUBNXG-1000156-RLY-4,HUBNXG,RLY,4,0,51.47529,-0.04052,RLY
HUBNXG-1000156-RPL-1-5,HUBNXG,RPL-1,5,-1,51.47579,-0.04069,RPL-1
HUBNXG-1000156-RPL-3-3,HUBNXG,RPL-3,3,-1,51.47577,-0.0408,RPL-3
HUBNXG-1000156-RPL-5-7,HUBNXG,RPL-5,7,-1,51.47575,-0.04091,RPL-5
HUBOLD-1000169-B-NW-11,HUBOLD,B-NW,11,0,51.52588,-0.08803,B-NW
HUBOLD-1000169-BookH-12,HUBOLD,BookH,12,-2,51.52574,-0.0878,BookH
HUBOLD-1000169-Bus-1,HUBOLD,Bus,1,0,51.52569,-0.08733,Bus
HUBOLD-1000169-E-CST-6,HUBOLD,E-CST,6,0,51.52558,-0.08692,E-CST
HUBOLD-1000169-G-CSW-8,HUBOLD,G-CSW,8,0,51.52528,-0.08777,G-CSW
HUBOLD-1000169-H-OSW-9,HUBOLD,H-OSW,9,0,51.52546,-0.08807,H-OSW
HUBOLD-1000169-LoCon-15,HUBOLD,LoCon,15,-4,51.52582,-0.08663,LoCon
HUBOLD-1000169-MET-16,HUBOLD,MET,16,0,51.52586,-0.08777,MET
HUBOLD-1000169-NorNB-2,HUBOLD,NorNB,2,-5,51.52549,-0.08755,NorNB
HUBOLD-1000169-NorSB-4,HUBOLD,NorSB,4,-5,51.52546,-0.08751,NorSB
HUBOLD-1000169-RPL-13,HUBOLD,RPL,13,-3,51.52606,-0.08779,RPL
HUBOLD-1000169-Subwy-3,HUBOLD,Subwy,3,-1,51.5257,-0.08707,Subwy
HUBPAD-1000174-A-PRA-5,HUBPAD,A-PRA,5,0,51.51549,-0.1757,A-PRA
HUBPAD-1000174-ARC-15,HUBPAD,ARC,15,-1,51.51593,-0.17527,ARC
HUBPAD-1000174-BakLa-12,HUBPAD,BakLa,12,-2,51.51592,-0.17528,BakLa
HUBPAD-1000174-BakNB-2,HUBPAD,BakNB,2,-4,51.51627,-0.1757,BakNB
HUBPAD-1000174-BakSB-1,HUBPAD,BakSB,1,-4,51.51637,-0.17541,BakSB
HUBPAD-1000174-BLLU-13,HUBPAD,BLLU,13,-5,51.5156,-0.17556,BLLU
HUBPAD-1000174-BookH-11,HUBPAD,BookH,11,-1,51.5156,-0.17556,BookH
HUBPAD-1000174-B-TAN-6,HUBPAD,B-TAN,6,0,51.5167,-0.17433,B-TAN
HUBPAD-1000174-C-ARC-8,HUBPAD,C-ARC,8,-1,51.51637,-0.17594,C-ARC
HUBPAD-1000174-D - L-10,HUBPAD,D - L,10,-1,51.51605,-0.17511,D - L
HUBPAD-1000174-DisEB-3,HUBPAD,DisEB,3,-2,51.51538,-0.17552,DisEB
HUBPAD-1000174-DisWB-4,HUBPAD,DisWB,4,-2,51.51543,-0.17549,DisWB
HUBPAD-1000174-LATH-14,HUBPAD,LATH,14,-2,51.51593,-0.17527,LATH
HUBPAD-1000174-Lawn-7,HUBPAD,Lawn,7,-2,51.51627,-0.17634,Lawn
HUBPAD-1000174-MET-9,HUBPAD,MET,9,0,51.51658,-0.17569,MET
HUBPAD-1000175-BookH-4,HUBPAD,BookH,4,0,51.518,-0.17784,BookH
HUBPAD-1000175-H&C E-2,HUBPAD,H&C E,2,-1,51.51839,-0.17827,H&C E
HUBPAD-1000175-H&C W-1,HUBPAD,H&C W,1,-1,51.51835,-0.17837,H&C W
HUBPAD-1000175-MAIN-3,HUBPAD,MAIN,3,-1,51.51687,-0.17722,MAIN
HUBPAD-1000175-MET-6,HUBPAD,MET,6,0,51.51834,-0.1783,MET
HUBPAD-1000175-Over-8,HUBPAD,Over,8,0,51.51779,-0.17887,Over
HUBPAD-1000175-PADDB-5,HUBPAD,PADDB,5,1,51.51821,-0.17763,PADDB
HUBPAD-1000175-PLAT-7,HUBPAD,PLAT,7,-1,51.51833,-0.17823,PLAT
HUBPAD-1000175-Taxi-9,HUBPAD,Taxi,9,0,51.51811,-0.17737,Taxi
HUBPAD-1001221-BLL-9,HUBPAD,BLL,9,-5,51.51642,-0.17578,BLL
HUBPAD-1001221-Bus-1,HUBPAD,Bus,1,0,51.51612,-0.17604,Bus
HUBPAD-1001221-Bus-13,HUBPAD,Bus,13,0,51.51739,-0.17955,Bus
HUBPAD-1001221-EL EB-4,HUBPAD,EL EB,4,-3,51.51699,-0.17739,EL EB
HUBPAD-1001221-EL WB-11,HUBPAD,EL WB,11,-3,51.51645,-0.17711,EL WB
HUBPAD-1001221-ELEnt-7,HUBPAD,ELEnt,7,-1,51.51625,-0.17739,ELEnt
HUBPAD-1001221-ELL-10,HUBPAD,ELL,10,-3,51.51642,-0.17578,ELL
HUBPAD-1001221-ELTH-8,HUBPAD,ELTH,8,-2,51.51642,-0.17578,ELTH
HUBPAD-1001221-Entr-3,HUBPAD,Entr,3,0,51.51642,-0.17578,Entr
HUBPAD-1001221-ET-6,HUBPAD,ET,6,0,51.5173,-0.17926,ET
HUBPAD-1001221-RLY-12,HUBPAD,RLY,12,0,51.51645,-0.17711,RLY
HUBPAD-1001221-RPL-2,HUBPAD,RPL,2,-1,51.51699,-0.17739,RPL
HUBPAD-1001221-WEnt-5,HUBPAD,WEnt,5,-1,51.5159,-0.17697,WEnt
HUBQPW-1000186-BakNB-2,HUBQPW,BakNB,2,-1,51.53404,-0.2052,BakNB
HUBQPW-1000186-BakSB-3,HUBQPW,BakSB,3,-1,51.5341,-0.2052,BakSB
HUBQPW-1000186-Bus-1,HUBQPW,Bus,1,0,51.53339,-0.20466,Bus
HUBQPW-1000186-MET-8,HUBQPW,MET,8,0,51.53416,-0.20457,MET
HUBQPW-1000186-RLY-5,HUBQPW,RLY,5,0,51.53407,-0.20463,RLY
HUBQPW-1000186-RPLAN-9,HUBQPW,RPLAN,9,-1,51.53379,-0.20516,RPLAN
HUBQPW-1000186-RPLAS-10,HUBQPW,RPLAS,10,-1,51.53384,-0.20519,RPLAS
HUBQPW-1000186-RPLDN-6,HUBQPW,RPLDN,6,-1,51.53397,-0.20526,RPLDN
HUBQPW-1000186-RPLDS-7,HUBQPW,RPLDS,7,-1,51.53414,-0.20534,RPLDS
HUBQPW-1000186-SALIS-4,HUBQPW,SALIS,4,0,51.53407,-0.20449,SALIS
HUBRIC-1000193-A-REC-3,HUBRIC,A-REC,3,0,51.64045,-0.47343,A-REC
HUBRIC-1000193-BookH-4,HUBRIC,BookH,4,0,51.64034,-0.4735,BookH
HUBRIC-1000193-Entr-90,HUBRIC,Entr,90,0,51.64038,-0.47364,Entr
HUBRIC-1000193-MET-9,HUBRIC,MET,9,0,51.64021,-0.4737,MET
HUBRIC-1000193-MetEB-1,HUBRIC,MetEB,1,0,51.64025,-0.47363,MetEB
